layer,country,name,lat,lon,date,description,color,id
Places,UA,"Тиса, рафтинг",48.138917,23.317006,2015,корпоратив літо 2015,#0288d1,p-9a0d27805d38418e9bd2fb154e9857e9
Places,UA,ТОВ Ядзакі Україна,48.59452,22.266605,,,#0288d1,p-f259d0632d40475d93a4f55db77537c6
Places,UA,Трускавець. Дельфінарій Оскар,49.277622,23.49046,,,#0288d1,p-701462456e224277b8a5ed9bee10c78a
Places,UA,Херсонес,44.612403,33.490233,,Ancient City of Tauric Chersonese,#673ab7,p-3fe99cd256b3455b9b8b4680f7c90d81
Places,UA,"Холодний Яр, дуб Максима Залізняка.",49.109865,32.260334,,,#0288d1,p-4259dbca71f146b7acc55fd2e7924f48
Places,UA,Хотинська фортеця,48.522007,26.498351,,,#0288d1,p-d15a94441f65482ea338c5395cce4d64
Places,UA,Чепа,48.071175,23.020559,,,#0288d1,p-c09c875e64fe42a9a91087111da25c3a
Places,UA,Шацьк,51.475307,23.877118,,Між зоряним небом і озером синім ...,#0288d1,p-5a89654301964b56ad9541207e5b95a9
Places,UA,Ялта,44.493599,34.165393,,,#0288d1,p-46edb5c11ecb4ee49af8c98f4b7d6f43
Places,UA,"Яремче, водоспад пробій",48.439458,24.539837,,,#0288d1,p-6a94c89cff684682b5ac0649fd52cd68
Places,UA,Ясницький кар'єр,49.92444,23.839871,,,#0288d1,p-22fec36384c4409a8c9e7fca2c3cbf2c
Places,GB,The British Museum,51.519413,-0.126957,,,#0288d1,p-2f44b1f88be6436587916d2ef990ffb2
Places,GB,Tower of London,51.508112,-0.075949,,,#673ab7,p-a82fa2a508824c318833305171a2424a
Places,US,American Tobacco Campus,35.993333,-78.904167,,,#0288d1,p-bd26181071bd4115beda5368ab5d439c
Places,US,Boeing Everett Factory,47.926522,-122.272072,,,#0288d1,p-c8f8687d34244ce592d003178950643c
Places,US,Buffalo,42.886447,-78.878369,,Best buffalo wings,#0288d1,p-4ebcce5ee23f43928453a29872eb3f68
Places,US,Desert,33.671747,-115.829684,,,#0288d1,p-2839fbc6df214782aa865db1d4e05a1d
Places,US,Hollywood Walk of Fame,34.101634,-118.326705,,,#0288d1,p-98c889a90fec4d10a08b1717f4f56ab5
Places,US,IMF HQ2,38.899996,-77.044393,,,#0288d1,p-090614ada8574a04a55813d0e38b8bd7
Places,US,Niagara Falls Observation Tower,43.086908,-79.068792,,,#0288d1,p-cec9b0d5530a4b76bf253e9ea8ea9002
Places,US,Ohio 1625 Stony Hill Rd,41.232276,-81.763812,,Дядько Зеник,#0288d1,p-fe0f5340d72d44f8929c2e7273e35101
Places,US,Rock and Roll Hall of Fame,41.508548,-81.69537,2007,,#0288d1,p-e7b7c507ccdc47dca40a97e15b876028
Places,US,Seattle Space Needle,47.620506,-122.349277,,,#0288d1,p-6c4eb0d4f0614293944e048fe5d629e9
Places,US,Top of The Rock,40.75935,-73.979409,,,#0288d1,p-7213d071072b469e8793db64126036be
Places,VA,St. Peter's Square,41.902222,12.456728,,,#0288d1,p-02bf4162aacd4430aba5e88c9feeef52
Places,FR,Prison man in iron mask,43.52382,7.044511,2026-07-23,,,p-c24a4555c4cf486489cfe48d70d88f23
Places,MC,Oceanographic Museum of Monaco,43.73068,7.425513,,,,p-59d0480925954e7abe6570f8d9d33a2b
Places,MC,Prince's Palace of Monaco,43.73126,7.419823,,,,p-27e7ad77d89745ae9028f0e1133b646a
Places,FR,Nice,43.695945,7.279515,2026-07-19,,,p-8741aa2cf83041ed9e4925a718abf02f
Places,FR,Cannes,43.550601,7.010651,2026-07-23,,,p-e99bf3d0ba7e46c7905422ad7051d726
Places,FR,Èze,43.728892,7.36207,2026-07-21,,,p-3877c9e92895487f80e7e84a9331e0fa
Hotels,AD,Hotel Guillem,42.535707,1.583299,2022,,#ffea00,p-965de276bac4430889d193b93b089652
Hotels,AT,Aparthotel Adagio Vienna City,48.211041,16.383731,2025,2025 CEE conference,#ffea00,p-6d0f4589ef72425391c5428acd97119e
Hotels,AT,Hilton Vienna Park,48.206189,16.382926,,,#ffea00,p-cf9c2b3060544e91aa3725e8aa3f585a
Hotels,AT,ibis Wien Hauptbahnhof,48.185704,16.378674,,,#ffea00,p-d502c99db36947ca898b1b35f5ef4f46
Hotels,AT,Novotel Suites Wien City Donau,48.223472,16.399805,2026-01-11,"Address: Radingerstraße 2, Wien. Stay: 2026-01-11 (checkout date not specified). Check-in 15:00, check-out 12:00.",#ffea00,p-a66b317609b647d5ba65c2de26b8ffeb
Hotels,AT,"Vienna, Hotel Admiral",48.202438,16.357382,,,#ffea00,p-7684e8599ee24d049e0fde181ab538a5
Hotels,CH,Kempinski Palace Engelberg Titlis - Swiss Alps,46.820605,8.402387,,,#ffea00,p-90c7f9cd4ef942439c34d692492fdb07
Hotels,CH,Swiss star housing,47.36765,8.521921,,,#ffea00,p-d840f11c57a044ec99054cebdbe2fde9
Hotels,CY,"Ayia Napa, Aktea Beach Hotel",34.987524,33.975473,2021-10-02,2021. 7 nights = €1195 (2+1). +€37 extra,#ffea00,p-52d3f2d4cda949b7a36defb08288fff8
Hotels,CY,"Ayia Napa, Panthea Holiday Village",34.985878,33.995132,2021-07-21,"2021. 7 nights (3+1 = 2 rooms) € 1,320.19. +€60 extra",#ffea00,p-858943f2b6434946a672c68c4628a2dc
Hotels,CY,"Larnaca, City Alkisti Hotel",34.911267,33.635576,2017-06-10,2017. €43.25 1 night,#ffea00,p-050ab312fc8a4ef990c69b82e438121a
Hotels,CY,"Limassol, Crowne Plaza , an IHG Hotel",34.688916,33.071166,2017-06-07,"2017, 2019",#ffea00,p-273a992970a1450b8aa9007c2302dfcb
Hotels,CY,"Neo Chorio, Anassa Hotel",35.043764,32.37051,2019-06-19,,#ffea00,p-844bb5c01d4247049c46b7fc7581bdd8
Hotels,CY,"Pissouri, Columbia Beach Resort",34.650205,32.720643,2021-07-02,,#ffea00,p-3c87b39a77424f8ca7f1d35982063b60
Hotels,CZ,B&B Hotel Prague-City,50.092499,14.4416,2023-02-24,"2 rooms Breakfast is included in the final price. Check-in. Friday, 24 February 2023. Check-out. Sunday, 26 February 2023. € 248",#ffea00,p-20061d1613bf45118d60de48029f789a
Hotels,CZ,"Plzeň, Penzion Plzeň U Gigantu",49.721225,13.38399,2012,2012. € 65 per  1 night (4 pers),#ffea00,p-2ba673e1f97c438490330158a34100fb
Hotels,CZ,President Hotel Prague,50.092379,14.419745,2018,2018.Cbonds CEE Bond Conference,#ffea00,p-ddcd183fe46f415a8914eba935a6b523
Hotels,CZ,"Jihlava, Business Hotel , Romana Havelky 13",49.411406,15.577027,2012,2012. 2 rooms = € 96.00,#ffea00,p-fbe0c587e49d4602bbbee24232b28b0d
Hotels,DE,"ibis Kurfuerstendamm, Berlin",52.502756,13.344598,2018-11-07,"Address: Bayreutherstr. 39, 10787 Berlin. Stay: around 2018-11-07 (exact check-in/check-out and price not specified in available emails). Part of a group trip (Ukrainomics workshop) with travelers meeting at Boryspil airport before departure.",#ffea00,p-9dee7ad9f5f74e6f957091d31ce7ccad
Hotels,DE,DJH Youth Hostel Duisburg Sportpark,51.410465,6.777012,,,#ffea00,p-5fc1c66a613e45e59d68688f3bbbbd80
Hotels,DE,"Engen, Hegaustern",47.881667,8.726667,2012,2012. € 99 = 1 room.,#ffea00,p-f1617063b15e43bcb722400a6032d7ff
Hotels,DE,ibis budget Berlin Airport Schoenefeld,52.367978,13.564635,,,#ffea00,p-d54098a69fc94a85b42e17f1d3d80a5f
Hotels,DE,Pension Am Siegestor,48.15231,11.580953,,,#ffea00,p-85e8813dda0f41898af26b8039e22d52
Hotels,DK,Milling Hotel Windsor,55.398312,10.382927,,,#ffea00,p-32f409607683449eac7a4e5193b8ec43
Hotels,DK,Next House Copenhagen,55.669602,12.57099,,,#ffea00,p-8c8a47a4b6b64698bfba315a93965e29
Hotels,DK,Refborg Hotel,55.729326,9.113582,,,#ffea00,p-12592a31969c4e0cb6ddcd13b8a7d406
Hotels,EE,Kalev Spa Hotel & Water Park,59.440109,24.75127,2021,24.12.2021: 179.00 EUR. 25.12.2021: 169.00 EUR. 26.12.2021: 113.00 EUR. Total price: 461.00 EUR,#ffea00,p-10a2022e0ac04d59af6a2b1c6253dcfd
Hotels,EG,Calimera Blend Paradise Resort,27.095791,33.839418,,,#ffea00,p-e14ef4f7b3844f4c84de9885c8c84226
Hotels,ES,"Sant Feliu de Guíxols, Casa Rita",41.790303,3.022556,2022,"сб, 14 трав. 2022сб, 18 черв. 2022 €1 621,90. 18/6/2022 - 16/7/2022 1421€",#ffea00,p-34b74394ccd94ca69b1e995a3fccd68b
Hotels,ES,"Barcelona, Hostal Badaloní",41.44583,2.23813,2015,,#ffea00,p-ef8a8a6c65364152a195437aeb8c200e
Hotels,ES,"C. de Calatrava, 21",40.409161,-3.71188,,"€1574,99 = 46.32 per night. 34 nights",#ffea00,p-6d523f903c4b468c8c7081d4f609391d
Hotels,ES,Casual del JAZZ San Sebastian,43.308677,-1.97638,2022,"€ 61.41. Check-in Friday, 23 December 2022. Check-out Saturday, 24 December 2022",#ffea00,p-81da12fe7d3a4f7ba00b3b53c3730cc5
Hotels,ES,Cinque Terre Apartments,40.392652,-3.725399,,€ 612 = 76.50 per night. 8 nights,#ffea00,p-f78b92d7736242bfa56b4ef87ca1f7da
Hotels,ES,Complejo Gasaqui,38.885993,-0.575965,2022,"Jul 16–17 2022. € 67 1 night, 1 room",#ffea00,p-3d680d8a4d404c51ae0e2bc483cf3f76
Hotels,ES,"Córdoba, Hotel Riviera",37.885501,-4.783888,2015,"субота, 29 серпня 2015. неділя, 30 серпня 2015. € 45",#ffea00,p-de3625a4337648fcba3b7b82b14d914b
Hotels,ES,"Cubelles, Appartaments",41.1991,1.665584,2012,,#ffea00,p-1bb4b880bbad484288e0a71064324260
Hotels,ES,Granada Hotel Guadalupe,37.17341,-3.584212,2022,"Заїзд субота, 30 липня 2022 (з 14:00). Виїзд неділя, 31 липня 2022 (до 12:00). € 79 Сніданок включено в остаточну ціну",#ffea00,p-99aa838cb09a40c5af19894d04356fa7
Hotels,ES,Hotel ILUNION San Mames,43.260947,-2.950186,2022,"€ 79.70. Check-in Thursday, 22 December 2022. Check-out Friday, 23 December 2022",#ffea00,p-80d3a119a1484665b1bfc99bbc82bd2e
Hotels,ES,Hotel YIT Ciudad de Zaragoza,41.677252,-0.86805,2022,"€ 125 Breakfast is included. Check-in Saturday, 10 September 2022 (from 13:00). Check-out Sunday, 11 September 2022 (until 12:00)",#ffea00,p-89b677e49f0942a49d02479ab76d63c4
Hotels,ES,ibis budget Madrid Centro las Ventas,40.432515,-3.656251,,,#ffea00,p-b0d4cacfc66e4cc88ec12159cd9ce649
Hotels,ES,"Madrid, Los Arcos",40.415673,-3.704663,,,#ffea00,p-9a58e76af94148a983e2d29a8451f69a
Hotels,ES,"Madrid. C. de Concepción Jerónima, 33",40.413674,-3.707078,,,#ffea00,p-cabf29a7718f4510b08a1bb8cdc48fae
Hotels,ES,Mar de Cristal,37.639045,-0.768726,2022-07-17,"Address: Ribera Beach 1, Calle Gongora 22, Bloque 1, Planta 3, Puerta 10, Mar de Cristal, Murcia 30384, España. Stay: 2022-07-17 to 2022-07-30, 13 nights. 3 adults (one reminder email lists 4 adults). Booking ref: 15636409 / Booking.com locator A169-3238311574-783. No price information available in emails.",#ffea00,p-1083ae2ca59e4e9180ccba99ed692e1f
Hotels,ES,Pensión Arosa - BARCELONA,41.38543,2.173522,2022,"Заїзд неділя, 22 травня 2022 . Виїзд понеділок, 23 травня 2022 . € 77",#ffea00,p-5fc7d5b5ef604d478846b8394391a1ae
Hotels,ES,The Cathedral Hostel,37.986389,-1.129444,,,#ffea00,p-cab15ecc070b45f09cc522a4bdba4d2f
Hotels,ES,ibis budget Valencia Aeropuerto,39.493813,-0.469583,,,#ffea00,p-11eadbc5affc41c09fc19f0270816b77
Hotels,ES,Hotel Alda Centro Pamplona,42.818157,-1.649857,2022,"€ 74. Check-in Wednesday, 21 December 2022 (14:00 - 00:00). Check-out Thursday, 22 December 2022 (00:00 - 12:00)",#ffea00,p-f5e5c85e1b804dbfa93fd6132f2a4bb0
Hotels,FR,Aparthotel Adagio Access Paris Maisons-Alfort,48.814945,2.4187,,,#ffea00,p-bd9d15ce7c55446892af1cea2792a267
Hotels,FR,Hôtel Gabriel,48.615482,-1.510862,2023,"2023, EUR 103, 2x, 1 night w/o breakfast",#ffea00,p-98ce6f9d73fe40ea84634819e3530a41
Hotels,FR,hotelF1 Metz Actipôle,49.115707,6.2515,2023-08-27,Stay: 2023-08-27. Total: EUR 38. Booking ref: MPVDLKDZ.,#ffea00,p-bf3e1b7f6de941a3b212663826e2f586
Hotels,FR,ibis budget Loriol Le Pouzin,44.756657,4.755835,2022,"€ 88. Заїзд. п'ятниця, 1 квітня 2022 (з 12:00). Виїзд. субота, 2 квітня 2022 (до 12:00). Ваше бронювання. 1 ніч, 2 номери",#ffea00,p-dc79c3e7d6344468bb8742ed618fe48d
Hotels,FR,ibis budget Montpellier Nord,43.642312,3.844573,,,#ffea00,p-ede7d862c535416290ce68e223f5f308
Hotels,FR,ibis Château de Fontainebleau,48.404268,2.698091,,,#ffea00,p-9d095686220645d48b1e11cf3b0e5ede
Hotels,FR,ibis Paris 17 Clichy-Batignolles,48.892315,2.314736,2023,"2023, 2x, 2 night = EUR 242, w/o breakfast. Invoice ref: H2189925554. Reservation ref: MKPLCHZD.",#ffea00,p-ca545f4e5a694df2a58c59235172a95c
Hotels,FR,"Lourdes, Hotel Mediterranee",43.092869,-0.053914,2012,2012. 2 rooms x 2 days = € 282,#ffea00,p-46d772b17f834a369ec296ad19b08c4d
Hotels,FR,ibis budget Paris Clichy Mairie,48.902495,2.308208,2019,2019/20. 4 nights = € 302,#ffea00,p-b182813f95d3454696510d031840491d
Hotels,FR,"Prévessin-Moëns, Hôtel Première Classe Genève - Aéroport",46.248563,6.088062,,,#ffea00,p-4a97d6339af94f4bbfaaa83080ceff38
Hotels,GE,"Batumi, Paragraph Resort & Spa Shekvetili, Autograph Collection",41.953478,41.765091,2018,,#ffea00,p-3f23b840856b4f329e3b9e903f18ddab
Hotels,GE,Gudauri Loft Hotel Ski Resort,42.465217,44.484404,2019,,#ffea00,p-19210171fe9745c1b6626f245e66a611
Hotels,GR,"Crete, Amirandes Grecotel Exclusive Resort",35.335301,25.324143,2016,2016.,#ffea00,p-e01eecf93fd54baebd233a0c0ecb1aae
Hotels,GR,Electra Metropolis Athens,37.975103,23.732151,,,#ffea00,p-0c854c0451194049a34f68207d1605ff
Hotels,HK,Regal Hongkong Hotel,22.279153,114.186825,,,#ffea00,p-85eaca2a590544d78a1a08b9a0e0957e
Hotels,HR,"Pula, Horizon Resort apartment",44.845024,13.833888,2011,,#ffea00,p-dcbc73bd82c948a5b07dec1ff1231076
Hotels,HU,60-as Fogado (Budapest fele),47.687777,19.741174,,,#ffea00,p-1e432f58b1154b0eb29abd043ae0293a
Hotels,HU,Székesfehérvár Panama Motel,47.187345,18.453489,,,#ffea00,p-94a31761568b474195ee0efd6e8dc52a
Hotels,IE,Russell Court Hotel,53.335951,-6.263529,,,#ffea00,p-f43556f78e724739aa4c0cb0496f18fe
Hotels,IL,Blue Bay Hotel,32.35072,34.85527,,,#ffea00,p-751abc73fb9b4cb7a8465d1a2246eb90
Hotels,IL,Zion Hotel,31.782078,35.21865,2014,"US$242.25 3 nights,. Tuesday, 13 May 2014 - Friday, 16 May 2014",#ffea00,p-08bd8d1edfad478184f0f3805f7a1ba3
Hotels,IT,B&B HOTEL Riviera Celle Ligure,44.343062,8.544384,2012,2012.,#ffea00,p-26c0e5597eae4591b6cf74c011301743
Hotels,IT,B&B Hotel Roma Pietralata Tiburtina,41.914636,12.554363,2019,"€ 318,51. Ваше бронювання 5 ночей, 1 номер. Заїзд п'ятниця, 10 травня 2019 (14:00 - 23:00). Виїзд середа, 15 травня 2019 (00:00 - 12:00)",#ffea00,p-cde7ae3cc75f415ca3ff9793344d4001
Hotels,IT,"Bologna, Astoria Hotel",44.503435,11.337815,2019-05-09,"€ 99,36 . 1 ніч, 1 номер. Заїзд четвер, 9 травня 2019 (12:00 - 00:00). Виїзд п'ятниця, 10 травня 2019 (до 12:00)",#ffea00,p-8a9107893bff40a48e8e03efe5782cd7
Hotels,IT,J24 Hotel Milano,45.497413,9.180725,,,#ffea00,p-0b76a23460344bee9fd41fba8b5320c9
Hotels,IT,"Milan, Hostel California",45.49004,9.225795,,,#ffea00,p-f6fbbc46234e4b49b74074e67805cf2d
Hotels,IT,Verona Hotel Stadio San Bonifacio,45.400401,11.277314,,"Реєстрація заїзду: Середа, 8 серпня 12 р., реєстрація заїзду 12:00 – 00:00. Реєстрація виїзду: Четвер, 9 серпня 12 р., реєстрація виїзду 07:30 – 10:00. Кількість . 2 rooms. Загальна вартість номеру € 114.00",#ffea00,p-474d6b7894274875b9da815792bd7c59
Hotels,KZ,Astana. Brown Hotel,51.166522,71.43164,,,#ffea00,p-5a7be6c6e47a4b2cbadad83918bebe1c
Hotels,ME,Rafailovici,42.280255,18.883371,,,#ffea00,p-066356e676c8418bb16a8381b74abf52
Hotels,NL,ibis Schiphol Amsterdam Airport,52.325148,4.793954,,,#ffea00,p-342b8724ef5b4095aef795d15533afef
Hotels,NO,"Oslo Radisson Blu Hotel, Alna",59.930151,10.868261,2024-05-10,"Address: Tevlingveien 21, N-1081 Oslo, Norway. Stay: 2024-05-10 to 2024-05-12, 2 nights. 2 adults. Room: Standard Room - 1 King, Bed and Breakfast. Total: NOK 2952.14 (previously noted as EUR 235). Booking ref: 2K34NYG5. Para dos personas.",#ffea00,p-c55ee202f11a4079ad44eaec72e7b7c0
Hotels,OM,The St. Regis Al Mouj Muscat Resort,23.618581,58.285187,2025-10-01,,#ffea00,p-ba3c9e70c5c0430da8a952ac476e461e
Hotels,PL,Apart Home Bieszczady,49.448182,22.386308,2025,,#ffea00,p-660e2878793349b0992d21082f6e63ac
Hotels,PL,Dziwnów - Holiday Resort and Bungalows - CUL,54.030148,14.771692,,,#ffea00,p-3d7e35be8d0c4e5188079575ec513234
Hotels,PL,Hampton by Hilton Warsaw Reduta,52.211886,20.94802,,,#ffea00,p-1eef83d1a0aa47b7a0d623dfe3e97f6a
Hotels,PL,Hotel Cztery Pory Roku,50.118972,21.970376,2025,,#ffea00,p-6b1f362a031b4ab59dfb98c1a97cda1a
Hotels,PL,Hotel Mark,52.36476,21.138424,,,#ffea00,p-042373c35d284c1883d296c008b02d00
Hotels,PL,ibis budget Wroclaw Stadion,51.138268,16.946644,,EUR 85 ! (PLN 350). with breakfast,#ffea00,p-8cf4116d57f1459282687c32b0e764e5
Hotels,PL,"Kolbuszowa, Dom weselny i Hotel Dworek ***",50.24155,21.779435,2022,"Заїзд. п'ятниця, 25 лютого 2022 (14:00 - 23:00). Виїзд. субота, 26 лютого 2022 (07:00 - 11:00). 2 номери. 458 zł",#ffea00,p-b03d9aed802d46c3ad3bbea3d77a5b31
Hotels,PL,"Legnickie Pole, Hotel Dworek",51.156046,16.23115,2022,,#ffea00,p-5f9d0346d6d14082a16155a1192791b8
Hotels,PL,Novotel Kraków City West,50.069954,19.89783,,2026_1 Night. 3 breakfast. 1 car. PLN 556.20,,p-e37547ee58ac458d8e25e8ec6e897bce
Hotels,PL,Nysa Franciszkańska 10,50.485569,17.345533,,,#ffea00,p-20969b072e1543bc8620ae035486f092
Hotels,PL,"Wrocław, Hotel Śląsk",51.097295,16.998096,2022,"Заїзд. неділя, 27 лютого 2022 (з 14:00). Виїзд. понеділок, 28 лютого 2022 (до 12:00). 2 номери. 342,72 zł",#ffea00,p-a890cb0854eb44279f296c076f625fa5
Hotels,PT,"Lisboa, Residencial Lar do Areeiro",38.742046,-9.133994,2015,"понеділок, 31 серпня 2015. вівторок, 1 вересня 2015. € 62",#ffea00,p-70d1839b8dfd4c4b9850acb4a0d5d798
Hotels,RO,Cerdac Cotești,45.634041,27.129564,,,#ffea00,p-ec2f46f1df1d4309affdbac7ed52dac0
Hotels,RO,Ramada Plaza by Wyndham RO - Bucharest Convention Center,44.480514,26.062177,2021,2021. EURO,#ffea00,p-a54323ce38a64a7da2e9f22d342a3ebc
Hotels,SE,ProfilHotels | Garden,55.60454,13.003822,,,#ffea00,p-83a0e82ea0e4453bb99729f3dbaccae3
Hotels,SK,Horský hotel Hutník,48.889876,20.891424,2010,,#ffea00,p-51d4c25835884cb28569fa7cc86e4c5d
Hotels,SK,Penzion a restaurace Raimund,49.123979,20.246353,2026,2026. 2 nights. 2x3 breakfasts. 1 car. EUR € 177.90,,p-31bcdb0d95c142a7bfe7f3c55f06683b
Hotels,TR,Imperial Hotel,36.691888,30.570956,,,#ffea00,p-274a45a706024956a7ece539811cc644
Hotels,UA,Patriot,46.935004,37.203518,,,#ffea00,p-a236d25ba5da45e3a8e952426c15d30b
Hotels,UA,"Radisson Blu Resort, Bukovel",48.362882,24.414272,,,#ffea00,p-af906224013e4b9ea037d8d2bc9a2096
Hotels,UA,Solva Resort & SPA,48.62366,22.935132,,,#ffea00,p-3f4f0c1419ff405299aaeee544357851
Hotels,UA,Артек,44.551018,34.298547,,,#ffea00,p-ee03a4b088364c8091c42da33ee53158
Hotels,UA,база відпочинку Департамент фінансів на озері Cвітязь,51.508378,23.893493,,,#ffea00,p-2b75d3272eb74c56b057a99729bf5290
Hotels,UA,"Біла Церква, City Park Hotel",49.794547,30.115704,,,#ffea00,p-888c8726fa07438aa9ce296919f43eec
Hotels,UA,Вишгород Sobi club,50.585381,30.539796,,,#ffea00,p-e249e6dd8a7345afb9c0000c395a9d74
Hotels,UA,"Вінниця, готель Гостинний двір",49.212035,28.429242,,,#ffea00,p-16865067fa8c48189f7294b66cc49849
Hotels,UA,Гелікон,49.802914,23.980236,2014,10.05.2014,#ffea00,p-9c27726ea8c94a12a2d5fd5646b1278f
Hotels,UA,Готель Атлас Донецьк,48.009544,37.817484,,,#ffea00,p-93ba1053cf4d4ae99e880460ebda32aa
Hotels,UA,Готель Ужгород,48.621242,22.286454,,,#ffea00,p-8609fc050744481dbe3d93b8bffe21d7
Hotels,UA,Готель Хотин,48.504254,26.48917,,,#ffea00,p-8dc3ea69977d42599eea0c251092e119
Hotels,UA,Джинтама Бріз,50.813341,30.377399,,Делойт тренінги,#ffea00,p-ef7ac7d64dff42aab1d3edae0149494d
Hotels,UA,Євпаторія Natsional'nyy Olimpiyskiy Tsentr,45.176659,33.31349,,,#ffea00,p-e03c2ebcb79e436db566618563bb58fa
Hotels,UA,"Ірпінь, Grand Admiral Resort & SPA",50.540906,30.27231,,,#ffea00,p-9a2c6bb039da42999bb403790d653939
Hotels,UA,"Київ, готель Борисфен",50.49641,30.537106,2020-07-02,"Address: Park Druzhby Narodov 5, Desnjanskyj, Київ, 04071, Україна. Stay: 2020-07-02 to 2020-07-04, 2 nights. 2 adults. Total: UAH 2074. Booking ref: 2900462853. Also stayed: 2020-07-29 to 2020-07-30, 1 night, 2 adults + 1 child, Total: UAH 933.30, Booking ref: 3807554832.",#ffea00,p-7b12abb5b6ae49939e08641db8d0620c
Hotels,UA,"Любомиль, готель Euro",51.203564,24.043723,,,#ffea00,p-ec78d4ffe7d043b480fe3a9c3d375fed
Hotels,UA,Моршин. Динамо,49.150705,23.875706,,,#ffea00,p-a5351de6b44a4390afa82c2957975d58
Hotels,UA,"Мукачево. Готель ""Карпатський мисливець""",48.476259,22.718091,2007,,#ffea00,p-8fbf36142f644e47a25960a676a55a9a
Hotels,UA,"Одеса, готель Gagarinn",46.432369,30.76159,,,#ffea00,p-9d9e711d00274e96a945a8d404bdfba9
Hotels,UA,"Одеса, готель Айвазовський",46.480797,30.741505,,,#ffea00,p-8c8dd458c83c45faaea2534b1c8de2e4
Hotels,UA,"Одеса, готель Аркадія",46.437252,30.757222,,,#ffea00,p-f3cc990078b3481e99fb16cb9a1a9622
Hotels,UA,"Одеса, готель Брістоль",46.481239,30.743131,,,#ffea00,p-99d3ce12a5d240669d14d2f77b2b8f84
Hotels,UA,"Одеса, готель Марлін",46.481446,30.745285,,,#ffea00,p-ae4ab189dee943c59a88aba9add5cadf
Hotels,UA,Санаторій Карпати,48.433626,24.538793,,МІЖНАРОДНА КАРПАТСЬКА СТРАХОВА КОНФЕРЕНЦІЯ,#ffea00,p-8ef3f434f69e456a88dbb903c0913198
Hotels,UA,Санаторій Очаків,46.616463,31.530483,,,#ffea00,p-cb6ac3b7de294e31968bf8ece8fd0ab5
Hotels,UA,Трускавець. Mirotel Resort & Spa,49.280304,23.505087,,,#ffea00,p-3c8573912316462c8d6ae76c0dab03a9
Hotels,UA,Трускавець. ЛІсова Пісня,49.285171,23.497958,,,#ffea00,p-655adb22c5964b6ba4227d6a108b60ab
Hotels,UA,Тухля. Відпочинковий комплекс Greenwood,48.909731,23.470476,,,#ffea00,p-ddbc074778414205ac57cd4193136994
Hotels,UA,Шинок на мітлі,49.201201,32.446675,,,#ffea00,p-de79cfb491ae4e81b24d3cedf0866ec7
Hotels,UA,"Южне, Еллада готель",46.620061,31.100227,,,#ffea00,p-d9185223bfeb411784301988c633c8b8
Hotels,GB,"100 Queen's Gate Hotel London, Curio Collection by Hilton",51.492385,-0.178718,2023,2023. GBP 310 /night,#ffea00,p-6019a263d70347b9847ad731d0afb88f
Hotels,GB,City Lodge Hotel London,51.528481,-0.018668,2022,2022 EUR 123 per night,#ffea00,p-5bded010b48f47dc923c3b80f4b4dc52
Hotels,UK,Howard Winchester Hotel,51.529451,-0.121973,,,#ffea00,p-4fd6315063df48169ca5710b1b614e43
Hotels,GB,Leonardo Royal London Tower Bridge,51.511761,-0.071567,,,#ffea00,p-e1a547cc10be4bf287580aae79f3536e
Hotels,GB,The Bermondsey Square Hotel,51.497719,-0.081316,,,#ffea00,p-4e21d7fe93e14d35894e52b3ef7b2243
Hotels,GB,Thistle Trafalgar Square,51.509097,-0.130134,,,#ffea00,p-2d0ac228370d42fba9270094eb389ea3
Hotels,US,HI Los Angeles Santa Monica Hostel,34.014112,-118.496371,,Thu 3/01/08:. Dorm (4 beds): 1 people | cost USD 25.00 | total USD 25.00. Fri 4/01/08:. Dorm (4 beds): 1 people | cost USD 25.00 | total USD 25.00. Sat 5/01/08:. Dorm (4 beds): 1 people | cost USD 25.00 | total USD 25.00. Total: USD 75.00,#ffea00,p-27a86e4bda2d415e89ce39f6e9bfa7a9
Hotels,US,citizenM Washington DC NoMa hotel,38.906658,-77.006269,,,#ffea00,p-b6f1c744e40046009ed14d3ffa44797f
Hotels,SK,Wellness Hotel Chopok,49.019186,19.576676,2026-07-01,"Address: Demänovská dolina 20, 031 01 Liptovský Mikuláš. Stay: 2026-07-01 to 2026-07-05, 4 nights. 3 adults, 1 child (9y). Room: Rodinná dvojspálňová izba STANDARD PLESNIVEC, stay with breakfast and access to 2 pools and 2 wellness worlds. Total: EUR 848.00 (includes VAT and city tax; 816.00 EUR paid by card, 32.00 EUR city tax payable at reception). Booking ref: 0000135751.",,p-24d6b2b75d8c438b93b14b2ac2ac808a
Hotels,CZ,eFi Palace Hotel,49.199635,16.620407,2026-08-18,"Bratislavská 52, 602 00 Brno. Stay: Aug 18-19, 1 night. Standard Room with Balcony. 2 adults. Breakfast: yes. Total: €66.29 incl. city tax €3.40; approx. CZK 1607. Due: €62.89 prepayment by card; city tax paid at property. Coordinate source: Mapy/web result.",#ffea00,p-b98b1ce365a84641be623257bf73201b
